0,,redis-1-2,1,redis-1-1,1,redis-1-12,1
1,redis-1-12,redis-1-12,2,redis-1-2,1
2,,redis-1-2,1,redis-1-12,1
3,,redis-1-2,1,redis-1-12,1
4,,redis-1-2,1,redis-1-12,1
5,redis-1-12,redis-1-12,1
6,redis-1-12,redis-1-12,1
7,redis-1-12,redis-1-12,1
8,redis-1-12,redis-1-12,1
9,redis-1-12,redis-1-12,1
10,redis-1-12,redis-1-12,1
11,redis-1-12,redis-1-12,1
12,redis-1-12,redis-1-12,1
13,redis-1-12,redis-1-12,1
14,redis-1-1,redis-1-1,1
15,redis-1-13,redis-1-13,4,redis-1-2,1
16,redis-1-13,redis-1-13,4,redis-1-2,1
17,redis-1-2,redis-1-2,3,redis-1-13,1
18,redis-1-13,redis-1-13,4,redis-1-2,2
19,redis-1-13,redis-1-13,4,redis-1-2,2
20,redis-1-13,redis-1-13,4,redis-1-2,2
21,redis-1-13,redis-1-13,4,redis-1-2,3
22,redis-1-13,redis-1-13,5,redis-1-2,3
23,redis-1-13,redis-1-13,4,redis-1-2,3,redis-1-18,1
24,redis-1-13,redis-1-13,5,redis-1-2,3,redis-1-18,1
25,redis-1-13,redis-1-13,5,redis-1-2,3,redis-1-18,1
26,redis-1-13,redis-1-13,6,redis-1-2,3,redis-1-18,1,redis-1-19,1
27,redis-1-13,redis-1-13,6,redis-1-2,3,redis-1-18,1,redis-1-19,1
28,redis-1-13,redis-1-13,6,redis-1-2,3,redis-1-18,1,redis-1-19,1
29,redis-1-13,redis-1-13,6,redis-1-2,3,redis-1-18,1,redis-1-19,1
